category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Moderate,1994-11-10,1994-11-09,1994-11-07,4,0,4,0,0,4696,4695,4693,5.237812021910816,86.1199980750679,1.0113548161040455,1.5163564932550848,21.7499995138496,0.46038708648372406,1.309453005477704,21.529999518766974,0.2528387040260114,0.15979889039652165,0.16263455603773724,0.15979449895734515,94,0.4869110350599956,0.21191344056683406,728242,728241,728239
Moderate,1994-11-18,1994-11-16,1994-11-15,4,0,4,0,0,4704,4702,4701,4.730019444618041,86.5099980663509,0.619741921631654,1.2797689218970376,21.7099995147437,0.253483865301952,1.1825048611545101,21.627499516587726,0.1549354804079135,0.09498612765849648,0.10685854897735923,0.09701193697908046,94,0.21351088121362025,0.2571551232548046,728250,728248,728247
Moderate,1996-02-13,1996-02-11,1996-02-10,4,0,4,0,0,5156,5154,5153,6.537526735595364,97.9699978101999,0.7631612732646609,1.7965617655844248,24.6399994492531,0.35245160502534034,1.634381683898841,24.492499452549975,0.19079031831616522,0.10692070984833557,0.08982621910834353,0.10729897476120531,94,0.2572625908906453,0.2404209194166048,728702,728700,728699
Strong,1996-04-24,1996-04-18,1996-04-15,10,0,8,0,2,5227,5221,5218,17.322835301065428,251.35999438166618,5.020774081325417,2.4639793282013045,25.8699994217604,1.2499354559327003,1.732283530106543,25.135999438166618,0.5020774081325416,0.4038328562397389,0.4036384430610235,0.40906122499883935,94,0.1660612859272367,0.44493251598457,728773,728767,728764
Moderate,1996-08-25,1996-08-24,1996-08-21,5,0,5,0,0,5350,5349,5346,7.30087604760088,107.7299975920468,2.3945805916381353,1.6302007988949683,21.6999995149672,0.6530967595956803,1.460175209520176,21.54599951840936,0.47891611832762704,0.15623470494000138,0.1382172172559719,0.16047798379099928,94,0.26155098796295206,0.23474298392422202,728896,728895,728892
Moderate,1996-09-13,1996-09-11,1996-09-09,5,0,5,0,0,5369,5367,5365,7.535306860809417,106.73999761417511,2.3628386568638717,1.6495174251405729,21.4899995196611,0.6150322443175043,1.5070613721618833,21.34799952283502,0.47256773137277436,0.1841163168769792,0.19229144116949531,0.1874022087855662,94,0.22824046410665347,0.15484421585826597,728915,728913,728911
Strong,1996-12-24,1996-12-21,1996-11-17,38,0,37,0,1,5471,5468,5434,70.33240362985526,866.3099806364625,26.944902623540838,2.4679470261406102,23.809999467805,1.1880322315098937,1.8508527271014543,22.79763106938059,0.709076384830022,0.3078726901285354,0.46828596946702,0.30153859304519137,94,0.32845957803875947,0.044000345477192615,729017,729014,728980
Moderate,1997-01-20,1997-01-02,1997-01-01,20,0,16,0,0,5498,5480,5479,37.89358472172785,476.37998935207753,10.14683848287821,2.6276626539579375,24.3099994566292,1.25280642361054,1.8946792360863924,23.818999467603877,0.5073419241439104,0.5058708092043473,0.5016861456614381,0.509146442591526,94,0.06905174402117382,0.7330211039095763,729044,729026,729025
Strong,1998-09-12,1998-09-08,1998-08-24,20,0,17,0,1,6098,6094,6079,25.993082152502534,424.8799905031919,6.0880643800500565,2.1467297129694387,22.0199995078146,1.1261935232146634,1.2996541076251267,21.243999525159595,0.30440321900250283,0.3490648132003508,0.34243830795910096,0.34371631587822066,94,0.22386266865367174,0.08995912000116307,729644,729640,729625
Moderate,1998-11-24,1998-11-23,1998-11-22,3,0,3,0,0,6171,6170,6169,4.394109916891026,66.289998518303,1.20496771500234,1.527915188455733,22.1599995046854,0.46470966703229166,1.4647033056303418,22.096666172767666,0.40165590500077997,0.04474775391484892,0.04921607576738332,0.045084860074571714,94,0.2273221904816308,0.19542817774622634,729717,729716,729715
